H,Re_Y1,Im_Y1,Re_Y2,Im_Y2,I1,I2,theta1,eb,ec,Delta_pomega,phi1,phi2
-8.868830481542443e-13,-0.00040407472110427745,-0.000439387134572136,-0.0778354106388878,0.30614779109505585,2.0202561086289996e-14,3.9111218763837696e-09,-2.314352878225976,0.21247110691591256,0.18288681160586184,0.0040233382922951755,-4.9599930139382025,-4.964016352230497
-8.001947765640056e-13,0.006756784244748426,0.000593449294231419,0.10985270295761564,-0.29774429803159635,2.6081335903212156e-12,3.94709912189949e-09,0.08760533336353424,0.21225884949061485,0.18589321763990263,0.052132914351530335,4.376790793358665,4.324657879007134
-9.58056623632564e-13,2.687512998686925e-06,-0.0017342832592879937,-0.11965985102175943,0.2930372508700735,1.7051421403611691e-13,3.927057928088117e-09,-1.5692466890220302,0.21364547233547326,0.18200513783670605,0.0052638006105740764,20.034444078926068,20.029180278315494
-9.673911478856816e-13,0.006285483287515873,0.0020918663663809026,0.14510301625747168,-0.2816958352516857,2.487719116267505e-12,3.9355334484627616e-09,0.3212787175419928,0.21240890954127803,0.18484132512843027,0.05232288320278089,10.537760380115838,10.485437496913057
-1.1316711788141426e-12,-0.0003547336353099605,-0.0028734671761517245,-0.1533233607219169,0.2767611583922825,4.752557242923972e-13,3.924695635263973e-09,-1.6936262871665289,0.2140170396002156,0.18119318132239712,0.013755382668964256,1.0694995655748993,1.055744182905935
-8.253878932397455e-13,0.00573725948248263,0.0028042529313447658,0.19298342824336898,-0.25067031215047325,2.312094497213447e-12,3.922503853539175e-09,0.4546307179614036,0.21187865472787654,0.18481146663219408,0.05006417529072538,16.63976576988088,16.589701594590153
-7.096150388119243e-13,-0.00021557973484393893,-0.0033702281768893563,-0.18666594585208388,0.2548828068235807,6.46673604304424e-13,3.911692904223538e-09,-1.6346752152518262,0.21375299657416488,0.18077107591987215,0.017528776145218306,7.227732911060352,7.210204134915134
-7.538693048041755e-13,0.005000438334087372,0.003450715311776202,0.22447815960148002,-0.22375066218945625,2.0927296818909088e-12,3.9368242820056645e-09,0.6040389106603035,0.21235128731499722,0.1849934749120549,0.04773507159404344,-2.3415227549493194,-2.389257826543363
-9.280800190831791e-13,0.0013639361845853082,-0.004712094825182442,-0.21582438103957494,0.23102687143490583,1.36433282219887e-12,3.917969504889136e-09,-1.289042330339408,0.21497882664459828,0.17913561820047644,0.018046429088070415,13.39175614523818,13.37370971615011
-7.293825428575654e-13,0.004566156510341438,0.0038410688404414916,0.2525312603151288,-0.19201960292117348,2.0185380267404026e-12,3.9440581694747565e-09,0.6993652802190992,0.21242406086439483,0.18536247071076567,0.04644770442413426,3.807576726733211,3.7611290223090768
-9.276445955832642e-13,0.0026883872599077745,-0.00512320325054185,-0.2400328391755747,0.2053748440912023,1.8978961755440135e-12,3.911805889281907e-09,-1.087547416206471,0.21538340412942328,0.17802498615655496,0.017498630128691683,-5.569676538757453,-5.587175168886144
-8.063243540936877e-13,0.002849502634094416,0.005838935815926814,0.27938173597720495,-0.14982818773857925,2.393206246581337e-12,3.938824158064862e-09,1.1167806180857232,0.21319387228819298,0.18373692982608913,0.05204169414479409,9.934667173829688,9.882625479684894
-9.256880135187347e-13,0.003992268813037255,-0.005202533332045296,-0.26529855806093744,0.17207633740534103,2.4381746408730767e-12,3.919548523892793e-09,-0.9162706876898463,0.21605419699315367,0.17742720300678005,0.017906915896556352,0.5812748801418861,0.5633679642453298
-6.846462750338935e-13,0.001546381592829421,0.005422281850371513,0.29186555234610306,-0.12166702493852675,1.8026232628920246e-12,3.918484398071125e-09,1.2929812758740111,0.2128493697280958,0.18287318635058414,0.045054029659159056,-9.014583138904134,-9.059637168563293
-7.496822066858692e-13,0.00441110012777995,-0.0051012215776951855,-0.28141904186861433,0.144034733014308,2.578707429320182e-12,3.9170140617113885e-09,-0.8578215373543167,0.2160002181318161,0.17735315822269077,0.020684542738858447,6.76302690205874,6.742342359319881
-7.906414680497899e-13,6.999805863396414e-06,0.0047082448326398185,0.30728476438355984,-0.07575414237635768,1.2568169743512864e-12,3.9255646837589655e-09,1.5693096155139492,0.21331505999112949,0.18253692042030195,0.036807787654831614,-2.8874692080419626,-2.9242769956967942
-1.2204063443474663e-12,0.006076770954010779,-0.0045036662011482455,-0.30019128220718155,0.0999904253246325,3.2432139410110866e-12,3.924993867406229e-09,-0.6377989233206691,0.2168194942734084,0.17650978489558233,0.019258514554003625,6.610995480810537,6.5917369662565335
-7.881301456922187e-13,-0.0008334714978750477,0.003533334313420738,0.313317176334586,-0.0482985256812022,7.47144550068992e-13,3.938468037728496e-09,1.8024497366729104,0.21379916459022014,0.18258619638208046,0.027058495723042864,22.153211986152623,22.12615349042958
-1.112023369304387e-12,0.007953780682966797,-0.003617992433085671,-0.3106018143063715,0.056982945421772464,4.32833155091647e-12,3.909157155527944e-09,-0.426902288756099,0.21712144230637168,0.17492448500344737,0.017482267288304598,12.753473197387807,12.735990930099502
-5.321817216701754e-13,-0.001464919571654374,0.003009222013453834,0.31670152070870133,-0.002861496530231299,6.351220636544227e-13,3.930201489597613e-09,2.023836420644679,0.21359937674602195,0.18233997676396285,0.024121372596643376,3.1587530160674513,3.134631643470808
-1.0051725283819353e-12,0.008542126613151563,-0.0023352644774881125,-0.3155265068999741,0.012302150676258053,4.445844321327192e-12,3.908452660098975e-09,-0.26686143710013804,0.2171719398040819,0.17478580485634562,0.016480533918300733,18.893858234026553,18.87737770010825
-7.64535088805281e-13,-0.0028567698835889332,0.0028981367528044945,0.31508523079846024,0.027899601566791055,9.388906330110447e-13,3.921223393169012e-09,2.349006509675577,0.21402941411588336,0.1810001723134648,0.02537768641218774,9.344955257790321,9.319577571378133
-1.0811698870002158e-12,0.008652186836896792,-0.0007881044359380361,-0.3137238577796888,-0.03754796218277095,4.279134920868209e-12,3.913594594675012e-09,-0.09083664393807023,0.21724406834226298,0.17500807897268394,0.014900669368504094,-0.11429374015596272,-0.1291944095244668
-7.423299574264244e-13,-0.002993789744616897,0.0008191615203451658,0.30810263131839133,0.06902624815334064,5.462309416918609e-13,3.907095501496681e-09,2.874509630394503,0.21372118114934915,0.18050547087900212,0.011781612443874323,15.491505738634565,15.47972412619069
-5.624381211196638e-13,0.008531473218950626,0.000555580991067808,-0.30592060875923216,-0.08041722551153618,4.144625936632089e-12,3.920640851284259e-09,0.0650295209092495,0.2172908999228852,0.17541798807336556,0.013407347981431617,6.030480185768832,6.017072837787401
