This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jul 03 11:01:18 2025

"TIC ID","TOI","CTOI","Master priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","View all TFOPWG Disposition","TESS mag","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM Dec (mas/yr)","Transit Epoch (BJD)","Period (days)","Duration (hours)","Depth (mmag)","Depth (ppm)","Planet Radius (R_Earth)","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Teff (K)","Stellar log(g) (cm/s2)","Stellar Radius (R_Sun)","Stellar Metallicity","Stellar Mass (M_Sun)","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"198241702","1269.02","","1","1","2","4","4","4","1.5","24.9","5.6","14","14","6","PC","PC","1269.02","10.9897","2","qlp-s52-tois","SPOC","249.69664","64.559181","-40.011","107.858","2459739.097032","9.2378703","2.535","0.716822","660","2.22995","54.6767","757","13","172.138","5591","4.38111","0.85","","0.969","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52","Level 1 candidate; potential multi","2020-02-26","2022-11-18","2022-12-14"
"237200747","1270.01","","5","5","5","5","5","5","60.4","162.1","317","0","2","0","PC","FP","1270.01","11.463","1","qlp-s49-tois","SPOC/QLP","293.032494","74.891073","-12.978","-13.983","2459695.445887","14.3034613","3.135","54.366054","48840","18.4949","15.38","551","573","171.138","5056.6","4.53","0.83","","0.843","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,51","TFOP SB1/APC; see observing notes; strong secondary; too large for insolation","2019-10-17","2022-07-15","2022-12-14"
"286923464","1271.01","","5","5","5","5","5","5","136.6","353.1","114.56","0","7","2","KP","KP","1271.01","7.4556","1","qlp-s49-ffi","SPOC/QLP","203.509956","53.728188","-85.877","-78.913","2459657.449461","6.1349783","5.661","4.199051","3860","13.1383","861.554","1509","66","92.2589","5828.7","3.84","2.05","0.211367","1.05","15,16,22,49","HD 118203 b","2019-10-17","2022-05-19","2022-12-14"
"417948359","1272.01","","3","5","3","4","4","4","15.1","85.2","19.15","5","16","3","PC","CP","1272.01","11.0244","1","qlp-s49-tois","SPOC/QLP","199.196204","49.861059","-63.3","4.659","2459661.401357","3.3159772","1.494","3.011662","2770","4.5947","120.595","923","35","137.572","4972.7","4.54","0.81","","0.825","15,16,22,49","2 stars in pixel","2019-10-17","2022-07-13","2023-12-03"
"445859771","1273.01","","3","5","3","4","4","4","44.5","167.4","63.77","6","3","5","PC","CP","1273.01","10.418","1","qlp-s50-tois","SPOC/QLP","214.120856","58.390253","37.07","-44.439","2459684.920137","4.6313014","1.435","5.289542","4860","9.34848","225.013","1078","11","177.118","5736","4.39","1.07","","1.015","15,16,22,23,48,50","v-shaped","2019-10-17","2022-09-07","2024-02-13"
"459969957","1274.01","","3","3","3","4","4","4","10.3","82.2","65.35","7","3","3","PC","PC","1274.01","11.8994","1","qlp-s52-tois","SPOC/QLP","254.816154","65.747438","-72.167","74.449","2459736.340774","19.3203478","4.215","15.208613","13910","9.38964","13.544","534","192","178.141","4968.1","4.5","0.8","","0.747","14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,54,55","","2019-10-17","2022-10-11","2022-12-14"
"13499636","1275.01","","5","5","5","5","5","5","5.9","62.4","17.09","3","2","4","PC","FA","1275.01","10.5954","1","spoc","SPOC","320.201905","28.055829","52.835","19.537","2458714.596964","11.324682143121","5.9704135743043","2.105745","1937.5829720821","4.2917225571439","59.170610179361","707.36938815527","7.1837444","138.591","5518","4.59176","0.824734","","0.969","15","Possible single transit (first event).","2019-10-17","2019-10-17","2023-06-18"
"43064903","1276.01","","5","5","5","5","5","5","1","11","2.38","3","0","3","EB","FA","1276.01","12.5405","1","spoc-s14-s41-b0A-PC","SPOC","302.669134","40.668628","294.477","-86.018","2459770.682182","6.2611689503349","2.0369188174924","4.357129","4005.0228080017","1.3468318962654","6.9816945038624","414.58153955103","11.06697","24.5209","3145","5.04431","0.21125699579716","","0.180245","15,41","TFOP FA; retired as NEB","2019-10-17","2022-10-06","2022-12-14"
"153949511","1277.01","","5","5","5","5","5","5","","","10.53","5","6","6","IS","FA","1277.01","9.76775","1","spoc-s15-b02","SPOC","172.747799","66.796529","-50.76","-14.091","2458729.542462","","4.6","1.527584","1405.9675070729","3.2287724372314","45.171328367948","661.20398920783","9.520958","100.772","5544","4.5609","0.857648","","0.976","15","Single transit at ~1729.54 TBJD found to be FA","2019-10-17","2022-11-15","2022-12-14"
"153949511","1277.02","","2","2","2","4","4","4","2.6","46.6","7.86","5","6","6","PC","PC","1277.02","9.76775","2","qlp-s74-ffi","SPOC","172.747799","66.796529","-50.76","-14.091","2460319.121018","14.8559691","3.711","1.224315","1127","2.72638","64.0545","788","17","100.772","5544","4.5609","0.86","","0.976","14,15,21,47,48,74","variable host","2019-11-15","2024-03-28","2024-04-05"
"163539739","1278.01","","4","5","4","4","4","4","14.1","151.8","56.78","3","1","2","CP","CP","1278.01","11.7819","1","spoc-s14-s60-b0A-CP","SPOC","320.478444","35.648625","-89.556","-46.868","2459826.540249","14.475106231092","1.6182483885653","10.493789","9618.5798533773","8.6976172557008","6.5402174502949","407.86627503242","23.134491","75.5759","3841","4.69364","0.55035001039505","","0.545569","15,55,56","TOI-1278 b","2019-10-17","2023-06-13","2023-06-16"
"224297258","1279.01","","3","5","3","4","4","4","5","64.2","10.52","7","17","8","PC","CP","1279.01","9.99454","1","spoc-s14-s50-b0A-PC","SPOC/QLP","185.062873","56.201409","-130.485","60.603","2459659.673503","9.6141635682156","3.4271881908173","1.014175","933.65326885379","3.2264735139071","74.73591045868","749.89780426925","18.387505","107.055","5477","4.5707","0.84060800075531","","0.959","15,21,22,41,48,49","potential L1 candidate; some TCEs contaminated by scattered light","2019-10-17","2024-09-26","2025-04-20"
"230017324","1280.01","","2","2","2","4","4","4","4.3","57.1","10.36","6","3","4","PC","PC","1280.01","10.6355","1","qlp-s52-tois","SPOC","291.465322","61.776153","18.992","-23.14","2459757.491873","9.692636","2.773","1.999595","1840","3.21431","28.0951","641","43","92.4381","4665","4.56182","0.75","","0.74","14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52","two stars in pixel","2019-10-17","2022-11-15","2022-12-14"
"232971294","1281.01","","2","2","2","4","4","4","2.7","30.8","6.72","1","4","6","PC","PC","1281.01","9.6635","1","qlp-s74-ffi","SPOC/QLP","199.442645","71.721051","-13.194","-12.668","2460351.314066","6.390888","3.766","0.472398","435","2.47201","376.532","1227","16","178.259","6191","4.27017","1.32","","1.19","14,15,20,22,40,41,47,74","L1 candidate","2019-10-17","2024-03-28","2024-04-05"
"236445129","1282.01","","5","5","5","5","5","5","139","147.8","317","0","5","0","KP","KP","1282.01","11.4373","1","spoc-s14-s55-b0A-KP","SPOC","314.268523","31.661019","5.581","2.409","2459445.892853","0.96899271754203","2.5496309015736","14.793564","13532.971015731","17.133125818089","6992.0328230165","2332.2259008433","210.73773","444.586","6430","4.25113","1.4139800071716","","1.3","15,41,55","KELT 16 b","2019-10-17","2023-03-15","2023-03-24"
"266593143","1283.01","","5","5","5","5","5","5","72","342.1","96.1","0","2","2","KP","KP","1283.01","9.7525","1","qlp-82-ffi","SPOC","324.535978","30.488188","-80.395","-126.972","2460539.055031","10.338505","4.242","19.900409","18162","11.8729","110.512","903","275","92.3831","5336.96","4.55466","0.84","0.0512329","0.92","15,55,56,82","HAT-P-17 b","2019-10-17","2024-11-04","2024-11-08"
"267561446","1284.01","","5","5","5","5","5","5","8.5","53.8","7.09","2","0","0","PC","FP","1284.01","12.5313","1","spoc","SPOC","311.513651","56.86715","50.569","188.287","2458711.815604","1.283251","2.012261","2.131565","1961.318203","2.558112","172.0252912719","923.67209851968","11.733728","110.246","3855","4.68499","0.560391","","0.554506","15,16","Potential L1 candidate; check 267561450","2019-10-17","2019-10-17","2022-12-14"
"274662200","1285.01","","5","5","5","5","5","5","11.3","84.1","4.15","1","0","0","PC","FP","1285.01","10.9313","1","spoc","SPOC","316.86724","46.865373","24.522","98.034","2458712.3664","1.2284387916598","1.9190118047785","1.33573","1229.4965124772","1.8662629947572","118.28023459172","841.10031160596","11.960702","41.9934","3526","4.71105","0.53023","","0.527126","15,16","TFOP FP","2019-10-17","2019-10-17","2022-12-14"
"277507814","1286.01","","5","5","5","2","5","5","96.6","240.8","77.73","7","19","2","PC","APC","1286.01","10.1653","1","qlp-s82-ffi","SPOC","310.953619","59.576628","4.308","5.852","2460559.148579","0.6166953","0.712","1.183011","1089","10.4852","12724.9","2958","50","278.771","6588","4.1855","1.57","","1.372","15,16,17,55,56,57,75,76,77,82","TFOP APC/RV0; v-shaped","2019-10-17","2024-11-13","2024-12-13"
"352764091","1287.01","","2","2","3","4","4","4","3.7","48.1","6.39","0","7","20","PC","PC","1287.01","8.593","1","spoc-s14-s60-b0A-PC","SPOC","308.747621","63.474938","33.773","-88.306","2459828.256927","9.6001125616392","4.9882856847341","0.413114","380.41937964612","2.4070294999541","193.1543783291","950.81470289641","20.399652","92.7225","5891","4.30161","1.2103699445725","","1.07","15,16,17,18,24,48,55,56,57,58","very crowded. Some transits affected by momentum dumps and scattered light. Centroid offset varies between sectors.","2019-10-17","2023-08-02","2023-08-10"
"365733349","1288.01","","4","5","4","4","4","4","25.4","134.5","21.88","10","31","18","CP","CP","1288.01","9.93119","1","qlp-s78-ffi","SPOC","313.167029","65.608783","43.253","-68.614","2460445.649979","2.6998294","2.208","3.042148","2798","4.94551","1198.41","1639","99","114.865","6180","4.57956","0.92","","1.181","15,16,17,18,24,56,57,58,76,77,78","TOI-1288 b","2019-10-17","2024-08-23","2024-08-31"
"408203470","1289.01","","5","5","5","5","5","5","13.4","79","5.49","2","0","2","PC","FP","1289.01","12.9984","1","spoc","SPOC","307.210941","33.413959","-76.25","-117.93","2458711.410631","0.58132195712108","1.3261177033111","3.487117","3206.6010015567","2.2014886123559","194.51781578607","952.48818149171","8.015348","89.21544","3446","4.83941","0.38621","","0.375832","15","short period; possible stellar variability; possible centroid offset","2019-10-17","2019-10-17","2022-12-14"
"417676622","1290.01","","5","5","5","5","5","5","2.9","32.3","5.71","0","82","6","KP","KP","1290.01","9.50898","1","qlp-s82-ffi","SPOC","291.03231","49.040213","-7.334","-10.43","2460551.373546","5.3987355","3.127","0.382246","352","2.25345","335.249","1192","20","144.166","5875.23","4.26474","1.26","0.12598","1.064","14,15,40,41,54,55,74,75,80,81,82","Kepler-68 b","2019-10-17","2024-11-13","2024-12-13"
"198186769","1291.01","","3","3","3","4","4","4","4.2","24.6","22.58","0","6","4","PC","PC","1291.01","10.8722","1","qlp-s52-tois","QLP","245.818009","62.925121","-5.999","13.59","2459734.427241","7.16199","7.668","0.868937","800","5.05452","1230.42","1649","31","428.123","6229","4","1.81","","1.2","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,59","radius may be underestimated due to detrending","2019-10-17","2023-03-16","2023-03-16"
"199688472","1292.01","","5","5","5","5","5","5","267.6","256.1","317","1","2","0","EB","FP","1292.01","9.84566","1","qlp-s74-ffi","QLP","253.14033","57.97415","3.224","33.814","2460351.142333","1.4412175","1.666","14.126819","12927","17.0442","1160.55","1626","586","190.403","5672.9","4.13","1.46","","1.038","14,15,16,17,18,19,20,21,22,23,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74","odd-even indicates likely FP; TFOP FP","2019-10-17","2024-03-03","2024-03-16"
"202504234","1293.01","","2","4","2","4","4","4","9.8","62.7","13.59","5","2","9","PC","PC","1293.01","10.8605","1","qlp-s50-tois","QLP","230.310094","63.565285","20.745","-37.786","2459689.485255","1.6849938","0.916","1.075411","990","3.76716","342.918","1198","25","239.983","5923","4.38","1.11","","1.08","14,15,16,21,22,23,41,48,50","multiple stars in pixel","2019-10-17","2022-12-12","2022-12-16"
"219015370","1294.01","","3","5","3","4","4","4","25.3","78.5","65.29","3","13","3","PC","CP","1294.01","10.9458","1","qlp-s49-tois","QLP","223.092641","70.476557","-19.069","-2.555","2459663.161776","3.9152737","2.562","3.643322","3350","9.43435","311.498","1170","91","332.648","5714","4.05","1.58","","1.02","14,15,16,20,21,22,40,41,47,48,49","evolved host","2019-10-17","2022-07-13","2024-02-13"
"219852584","1295.01","","3","5","3","4","4","4","65.5","73.5","317","10","5","3","PC","CP","1295.01","10.7973","1","spoc-s14-s55-b0A-PC","QLP","256.672203","67.871503","-7.353","8.48","2459913.379043","3.1968837972063","3.7533697453613","8.675925","7958.9806560397","14.968577871554","1843.1329908338","1671.1249286669","363.3126","388.227","6470","4.15","1.5971499681473","","1.32","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55","likely hot Jupiter; cleared by SG2","2019-10-17","2023-03-16","2025-04-20"
"219854185","1296.01","","3","5","3","4","4","4","59.1","54","317","11","12","4","CP","CP","1296.01","10.8041","1","spoc-s14-s60-b0A-CP","QLP","256.770639","70.238481","-21.245","-6.793","2459766.962599","3.9443667612147","4.865214628506","7.334424","6732.4884539784","14.572719603015","1078.5986987614","1461.6208263632","339.06192","323.265","5494","3.93","1.7547500133514","","0.963","14,15,16,17,18,19,20,22,23,24,25,26,40,47,48,49,50,52,53,54,55,56,57,58,59,60","TOI-1296 b / TOI-1296.01","2019-10-17","2023-06-13","2023-06-16"
"229536616","1297.01","","5","5","5","5","5","5","79.6","91.8","317","2","10","3","PC","FP","1297.01","10.9873","1","qlp","QLP","195.821133","67.823436","-13.9","5.9","2458686.93866","3.93034","3.667","10.610002","9724.58","14.8838","815.91","","140","283.32","6292","","1.37","","","15","TFOP FP","2019-10-17","2019-10-17","2022-12-14"
"237104103","1298.01","","3","5","3","4","4","4","26.5","84.7","69.72","7","12","4","CP","CP","1298.01","10.9585","1","spoc-s14-s60-b0A-CP","QLP","241.322901","70.19004","-36.41","43.934","2459764.419877","4.5371361306126","4.0421550482811","4.569429","4199.7558753803","9.8153512781501","732.00770481632","1326.6264827406","169.72237","319.036","5731","4.1","1.4866800308227","","1.02","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,59,60","TOI-1298 b (Moutou+2021)","2019-10-17","2023-06-13","2023-06-16"
"258777134","1299.01","","5","5","5","5","5","5","148.2","189.9","317","2","0","0","EB","FP","1299.01","10.451","1","qlp-s47-ffi","QLP","286.74788","71.7136","","","2459599.130762","5.929405","3.719","17.964738","16410","","","","381","","","","","","","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47","2 stars in the pixel; TFOP FP","2019-10-17","2022-02-07","2022-12-14"
"293687315","1300.01","","5","5","5","5","5","5","120.1","161.1","317","1","0","2","KP","KP","1300.01","9.823","1","qlp-s77-ffi","QLP","216.523825","59.444274","-19.45","6.179","2460419.967332","2.8716983","4.668","9.342669","8568","18.1267","4494.25","2281","179","321.376","6840","4.05","1.91","","1.48","15,16,22,23,48,50,75,77","KELT-18 b","2019-10-17","2024-11-15","2024-12-13"
"356867115","1301.01","","1","5","1","4","4","4","4.5","52.9","7.22","2","5","7","PC","CP","1301.01","10.5216","1","spoc-s14-s60-b0A-PC","QLP","275.862543","71.581748","-43.319","85.838","2459710.294209","6.0964074408774","2.3632965070759","1.241151","1142.4891744908","2.5856853069617","69.863350554663","737.36429143012","32.207333","90.8693","4820.4","4.6","0.73169898986816","","0.77","14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,53,54,55,56,57,58,60","L1 candidate; variable host","2019-10-17","2023-05-17","2025-04-20"
"356867115","1301.02","","1","5","1","4","4","4","","","16.86","2","5","7","PC","PC","1301.02","10.5216","2","spoc-s14-s50-b0A-PC","SPOC","275.862543","71.581748","-43.319","85.838","2458999.462385","","8.0555709178483","2.329633","2143.3712266531","4.2582550396003","0.23470686259119","177.52159716449","7.658764","90.8693","4820.4","4.6","0.73169898986816","","0.77","14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50","single transit in potential multi","2022-11-16","2022-11-15","2022-12-14"
"441797803","1302.01","","3","3","3","3","4","4","54.3","70.9","317","9","5","2","PC","PC","1302.01","10.6724","1","qlp-s52-tois","QLP","264.378942","73.261193","-5.07","24.524","2459738.402777","5.6666168","3.604","10.670766","9780","14.8589","442.536","1277","333","339.455","6530","4.23","1.47","","1.346","14,15,16,17,18,19,21,22,24,25,41,47,48,49,50,51,52","TRES SG2 observations consistent with hot Jupiter","2019-10-17","2022-10-04","2022-12-14"
"185405474","1303.01","","5","5","5","5","5","5","127.7","156.9","317","1","2","0","PC","FP","1303.01","9.87278","1","qlp","QLP","301.717674","45.499227","6.48","7.159","2458684.13635","1.56029","2.751","1.836446","1690","18.4825","38412.5","3900","43","387.708","6897","3.89","2.29","","1.5","14,15","1-sigma centroid offset; possible secondary","2019-10-17","2020-05-20","2022-12-14"
"186000935","1304.01","","5","5","5","5","5","5","14.3","89.3","30.6","0","3","4","EB","FP","1304.01","9.76577","1","qlp-s82-ffi","QLP","303.072972","44.495878","-40.227","-75.628","2460552.790682","8.8735214","4.059","2.118165","1949","6.0401","1064.98","1591","44","156.338","5992","4.34","1.18","","1.104","14,15,41,54,56,75,81,82","centroid offset centered on TIC 186000959; TFOP FP/NEB","2019-10-17","2024-10-07","2024-10-26"
"232679662","1305.01","","5","5","5","5","5","5","272.7","1030.1","317","0","0","2","EB","FP","1305.01","10.3018","1","qlp-s79-ffi","QLP","282.474539","55.26639","0.76","-8.188","2460477.917179","7.8513729","6.726","23.325","21254","","","","138","875.061","","","","","","14,15,16,19,22,23,25,26,40,41,49,52,53,54,55,56,57,58,59,60,73,74,75,76,79","TFOP FP; Might be on other star; possible secondary and odd-even","2019-10-17","2024-08-15","2024-08-16"
"233735068","1306.01","","5","5","5","5","5","5","87.7","117","317","0","2","3","EB","FP","1306.01","10.0194","1","qlp-s56-ffi","QLP","277.476856","61.049501","-3.507","8.286","2459852.045455","7.6869063","4.652","4.896839","4500","23.7824","655.022","1409","218","364.477","5147.3","","3.07","","","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56","TFOP FP","2019-10-17","2022-11-07","2022-12-14"
"236815160","1307.01","","3","5","3","4","4","4","","","47.71","8","2","4","PC","APC","1307.01","10.7967","1","qlp-s52-tois","QLP","283.637489","59.763193","-0.2","29.6","2459764.134636","2.534612","1.978","5.644495","5185.2815163124","","336.934","1193","231","","5009.6","","","","","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60","Teff = 5000 + plx = 1.5 indicate subgiant or giant; no stellar parameters; 650 ppm secondary likely too deep to be consistent with planetary companion","2019-10-17","2023-04-25","2023-04-28"
"277014266","1308.01","","5","5","5","5","5","5","130.2","157.1","317","0","1","0","PC","FP","1308.01","10.6168","1","qlp-s41-tois","QLP","306.425841","53.561615","-11.176","-3.928","2459446.290468","1.3797091","2.352","1.434119","1320","22.2329","28702.5","3626","43","543.011","5924","3.68","2.67","","1.245","14,15,16,41","centroid offset centered on another star; likely EB","2019-10-17","2022-02-15","2022-12-14"
